B622603-5,1102,CUENTAS POR COBRAR,110201004,"A_BAYER, S.A.",2023,3,35000.00,0.00,35000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201007,"A_FMC, S.A. ",2023,3,35000.00,0.00,35000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201009,"A_YARA ",2023,3,35000.00,0.00,35000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201018,"B_WESTRADE GUATEMALA ",2023,3,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201020,"A_SYNGENTA-AGROINSUMOS ",2023,3,35000.00,0.00,35000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201021,"C_BAYER, S.A. ",2023,3,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201032,"B_EL COLONO ",2023,3,10000.00,0.00,10000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201041,"C_OLEFINAS, S.A.   ",2023,3,12000.00,0.00,12000.00,0
B622603-5,2101,CUENTAS POR PAGAR,210104002,OTROS INGRESOS ANTICIPADOS,2023,3,6600.00,0.00,-6600.00,0
B622603-5,2101,CUENTAS POR PAGAR,210104002,OTROS INGRESOS ANTICIPADOS,2023,3,470.00,0.00,-470.00,0
B622603-5,1102,CUENTAS POR COBRAR,110204002,OTROS INGRESOS POR COBRAR,2023,3,2560.00,0.00,2560.00,0
B622603-5,2101,CUENTAS POR PAGAR,210104002,OTROS INGRESOS ANTICIPADOS,2023,3,75.00,0.00,-75.00,0
B622603-5,2101,CUENTAS POR PAGAR,210104002,OTROS INGRESOS ANTICIPADOS,2023,3,11840.00,0.00,-11840.00,0
B622603-5,1104,INVENTARIO,110401001,SELLOS DE CALIDAD,2023,3,0.00,1225.60,-1225.60,0
B622603-5,1201,ACTIVOS FIJOS,120101013,CENTROS DE ACOPIO,2023,3,387000.00,0.00,387000.00,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,3,0.00,387000.00,-387000.00,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,3,0.00,3703.81,-3703.81,0
B622603-5,2101,CUENTAS POR PAGAR,210101002,GASTOS ADMINISTRATIVOS POR PAGAR,2023,3,0.00,10611.60,10611.60,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,3,0.00,38622.72,-38622.72,0
B622603-5,1101,CAJA Y BANCOS,110101002,TRASLADO DE FONDOS,2023,3,0.00,500000.00,-500000.00,0
B622603-5,1101,CAJA Y BANCOS,110102001,BAC 701111600 MONETARIA,2023,3,837058.51,0.00,837058.51,0
